H3k4me3	H3k27me3	measured_log2
1.954	0.57918446	-5.05889
2.316	2.07457033	-5.05889
2.104	1.6009355	-5.05889
2.83	0.52957057	-5.05889
2.31	1.42920858	-5.05889
2.158	1.00804182	-5.05889
1.954	0.43787804	-5.05889
1.954	-0.24554094	-5.05889
2.248	0.54563381	-5.05889
1.954	-0.24554094	-5.05889
2.147	0.45179555	-5.05889
3.905	4.34355702	-3.51042
1.954	-0.24554094	-5.05889
2.07	0.30381986	-5.05889
1.954	-0.24554094	-5.05889
3.198	0.39086186	-5.05889
4.505	2.68761827	0.71989
2.336	0.83094767	-5.05889
3.5	5.03722404	-5.05889
2.171	-0.24554094	-5.05889
4.217	-0.24554094	6.10702
1.954	1.75610076	-5.05889
2.687	2.35565047	-5.05889
1.954	1.3985854	-5.05889
5.111	0.27158758	-0.25407
2.096	0.52957057	-5.05889
1.954	-0.24554094	-5.05889
4.782	0.04880598	2.59364
1.954	-0.24554094	-5.05889
1.954	1.03602462	-5.05889
4.175	0.86575056	-5.05889
2.396	-0.24554094	-5.05889
6.606	0.39197274	8.20837
2.153	0.58502546	-5.05889
1.954	-0.24554094	-5.05889
2.94	0.80782513	1.70669
1.954	0.03037487	-5.05889
2.554	1.43623086	-5.05889
2.863	-0.24554094	-5.05889
2.668	3.4083368	-3.51042
3.603	6.31950413	-5.05889
4.928	-0.22495677	-5.05889
2.144	0.97134634	-5.05889
1.954	-0.24554094	-5.05889
4.635	0.89738718	-3.51042
2.752	1.02245976	-5.05889
5.242	-0.22155445	2.92515
2.315	-0.24554094	-5.05889
2.223	-0.24554094	-5.05889
2.305	1.03815482	-5.05889
1.954	-0.24554094	-5.05889
6.01	0.52957057	7.06314
5.207	1.14415699	3.44459
2.313	1.40465219	-5.05889
2.304	-0.24554094	-0.35702
2.569	1.45069631	-5.05889
2.191	0.52957057	-5.05889
2.113	0.92221267	-5.05889
1.954	-0.24554094	-5.05889
2.392	0.17808161	-5.05889
6.319	-0.24554094	6.23642
2.162	0.69892739	-5.05889
2.265	1.22368169	-5.05889
1.954	0.80449098	-5.05889
1.954	0.0260868	-5.05889
5.455	0.26796176	1.03655
3.479	5.9335561	-5.05889
2.416	1.08218445	-0.719
5.182	2.70649507	-0.58798
4.367	5.6124498	-5.05889
2.162	1.93710309	-5.05889
4.322	-0.24554094	-5.05889
3.435	-0.02045244	-5.05889
2.162	1.10877832	-5.05889
4.169	0.66440407	0.24494
4.336	0.74051527	0.76961
2.315	0.37970464	-5.05889
3.339	0.52957057	-1.40923
4.011	3.70536968	-1.40923
2.293	2.03101734	-5.05889
2.305	0.5869669	-5.05889
3.151	1.40244903	1.75686
2.22	0.62620498	-5.05889
4.717	0.53360268	-0.46788
4.676	1.60141578	0.09699
4.586	0.37970464	-0.06789
4.266	0.04032781	0.50187
2.86	0.92066638	-5.05889
4.795	0.52552716	3.48234
2.167	2.20576767	-5.05889
2.689	1.22243331	1.26173
2.094	1.3462418	-5.05889
5.631	1.07390211	-1.40923
3.582	0.81695309	-5.05889
2.547	2.94145933	-5.05889
2.292	0.57918446	-5.05889
2.162	0.53057965	-5.05889
4.536	3.69020469	-1.40923
5.808	-0.24554094	1.26173
3.605	3.66550641	-1.02322
5.614	1.13023865	-5.05889
4.492	-0.24554094	-5.05889
4.744	-0.21477378	-1.93783
1.956	-0.24554094	-5.05889
4.09	4.56472566	-5.05889
1.997	0.52957057	-5.05889
5.554	0.84074477	-0.58798
4.436	1.34910449	-0.58798
4.716	1.34681479	-5.05889
3.352	1.91253853	-5.05889
4.711	0.09865194	-5.05889
2.548	0.40633798	-5.05889
2.479	0.94963164	-5.05889
4.297	0.52957057	2.00536
2.176	0.45179555	-5.05889
5.113	3.39897272	-1.02322
5.494	-0.24554094	-5.05889
3.155	1.60477326	-1.93783
4.341	0.93750972	-3.51042
4.179	0.20108235	-0.86311
4.64	0.52957057	-3.51042
3.506	1.26973903	-5.05889
4.02	1.30378043	-5.05889
2.494	1.18574571	-5.05889
4.159	-0.24554094	-0.15798
2.303	0.88560518	-5.05889
3.337	0.41947251	0.55954
3.12	1.64958762	-5.05889
2.217	2.10605327	-5.05889
2.004	-0.23864687	-5.05889
2.21	0.48445316	-5.05889
4.016	-0.1422168	0.0169
1.954	1.23796102	-5.05889
4.327	-0.24554094	0.81767
5.481	0.79863906	1.70669
1.954	0.95865671	-5.05889
2.649	0.42707991	-0.46788
5.053	0.66348441	2.06631
3.922	2.59851515	-5.05889
1.956	0.2137037	-5.05889
2.272	-0.24554094	-5.05889
5.292	-0.24554094	4.90427
1.954	1.99381544	-5.05889
2.182	0.67721998	-5.05889
2.239	1.09178747	-5.05889
2.33	-0.24554094	-5.05889
3.882	-0.24554094	-5.05889
5.544	-0.24554094	4.39191
2.184	0.29671871	-5.05889
2.754	3.69708427	-5.05889
2.164	0.05723462	-5.05889
4.679	0.52957057	2.23509
2.035	0.95865671	-5.05889
6.158	1.09656511	-1.20336
5.033	0.99786284	0.90924
5.688	-0.2403673	5.16799
1.954	0.88718168	-5.05889
1.985	0.80699252	-5.05889
1.968	0.95865671	-5.05889
2.186	0.1135451	-5.05889
2.317	-0.24554094	-5.05889
2.118	-0.11987534	-5.05889
2.383	0.1402361	-5.05889
2.315	-0.24554094	-5.05889
2.162	-0.24554094	-5.05889
2.338	0.5446352	-5.05889
3.822	-0.19963281	-5.05889
1.954	0.89190088	-5.05889
2.721	4.49605959	-5.05889
2.152	1.07113073	-5.05889
2.086	1.03602462	-5.05889
2.072	1.09110365	-5.05889
2.47	1.50612939	-5.05889
1.954	0.38640866	-5.05889
3.63	1.03317944	1.29606
2.358	0.80699252	-5.05889
2.347	0.95865671	-5.05889
2.228	-0.24554094	-5.05889
1.954	2.03955235	-5.05889
2.927	5.8117998	-5.05889
5.622	0.52957057	-5.05889
2.352	-0.24554094	-5.05889
5.485	-0.24554094	3.14829
1.954	0.76730348	-5.05889
2.699	0.88086531	-5.05889
1.99	0.52957057	-5.05889
1.954	-0.12622339	-5.05889
4.944	2.56590895	2.83461
2.449	0.54263492	-5.05889
2.266	1.51991396	-5.05889
1.954	0.35940137	-5.05889
5.036	-0.24554094	3.70312
2.262	0.82108277	-5.05889
1.954	-0.24554094	-5.05889
1.99	-0.10412637	-5.05889
2.162	0.24723906	-5.05889
2.162	0.26068145	-5.05889
2.162	-0.04730642	-5.05889
1.954	1.34681479	-5.05889
2.29	1.54260448	-5.05889
2.07	3.78650221	-5.05889
1.954	-0.18630628	-5.05889
4.428	-0.24554094	-1.02322
5.133	2.31082854	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
1.954	1.61717596	-5.05889
2.287	0.53862801	-5.05889
1.954	-0.24554094	-5.05889
2.161	4.36358458	-5.05889
2.61	-0.24554094	-5.05889
2.538	2.95786994	-5.05889
1.954	0.52957057	-5.05889
1.975	0.57723251	-5.05889
4.805	5.24601275	-5.05889
2.162	0.38306054	-5.05889
2.284	-0.24554094	-5.05889
1.954	0.80449098	-1.93783
1.954	-0.24554094	-5.05889
2.094	-0.24554094	-5.05889
1.995	1.75480605	-5.05889
4.599	1.958256	-1.93783
2.375	0.80282142	-5.05889
3.799	3.70738116	0.66839
2.422	0.52957057	-5.05889
2.341	-0.24554094	-5.05889
3.726	-0.24554094	-1.20336
1.954	0.80615943	-5.05889
4.607	1.18382279	-5.05889
2.128	0.45072981	-5.05889
2.033	1.46870814	-5.05889
1.954	0.27761164	-5.05889
2.248	0.55756445	-5.05889
1.954	-0.13579814	-5.05889
2.007	0.52957057	-5.05889
2.145	0.58210743	-5.05889
1.954	-0.24554094	-5.05889
2.928	1.69665243	-5.05889
2.588	5.0569736	-5.05889
1.954	-0.24554094	-5.05889
2.362	2.06763165	-5.05889
5.369	-0.24554094	0.37911
2.162	1.17223113	-5.05889
2.208	-0.24554094	-5.05889
4.537	6.05168531	-5.05889
5.429	-0.05636898	3.2036
1.954	2.04344581	-5.05889
1.954	-0.24554094	-5.05889
2.315	-0.24554094	-5.05889
2.604	0.10679381	-5.05889
5.426	1.67033706	3.42144
2.239	0.81363999	-5.05889
2.77	0.71854309	-5.05889
2.289	1.64353736	-5.05889
1.954	0.74921112	-5.05889
4.952	2.4087579	-5.05889
2.344	0.37858427	-5.05889
1.954	0.21118725	-5.05889
2.325	-0.24554094	-5.05889
6.066	-0.24554094	4.91535
2.867	1.65237152	-5.05889
2.54	0.88718168	-5.05889
5.765	0.74051527	-5.05889
2.602	5.81042509	-5.05889
5.019	1.21429236	-5.05889
4.638	3.71216648	-3.51042
1.954	2.08594109	-5.05889
2.172	-0.24554094	-5.05889
2.884	0.78770615	-5.05889
4.754	-0.24554094	6.52763
2.363	0.00591081	-5.05889
1.981	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.162	1.77283135	-5.05889
1.954	-0.24554094	-5.05889
2.755	-0.24554094	-5.05889
1.954	1.14942162	-5.05889
2.315	-0.24554094	-5.05889
1.954	0.52957057	-5.05889
1.954	-0.24554094	-5.05889
2.464	-0.24554094	-5.05889
5.528	2.41996475	-2.78087
2.378	0.49793059	-5.05889
2.327	0.93750972	-1.64946
2.167	-0.24554094	-5.05889
2.18	-0.24554094	-5.05889
2.186	0.68630461	-5.05889
2.294	0.29671871	-5.05889
2.315	-0.21816013	-5.05889
1.954	-0.24554094	-5.05889
1.954	0.47189858	-5.05889
3.752	5.58532912	-5.05889
3.592	1.44589059	-5.05889
2.529	-0.24554094	-5.05889
1.968	0.13493647	-5.05889
2.462	0.95865671	-5.05889
2.148	-0.24554094	-5.05889
2.362	0.18322411	-5.05889
5.59	0.47923518	4.42718
2.075	0.17808161	-5.05889
2.571	2.85829526	-5.05889
1.964	1.37518374	-5.05889
2.086	0.95715645	-5.05889
5.718	0.58793664	-0.58798
2.035	-0.19128931	-5.05889
2.15	0.52957057	-5.05889
3.009	1.50458961	-5.05889
2.426	-0.17803928	-5.05889
2.811	1.46184779	-5.05889
2.307	-0.24554094	-5.05889
2.41	0.34455863	-5.05889
2.169	-0.24554094	-5.05889
2.276	1.87250551	-5.05889
2.666	0.52957057	0.31358
2.258	-0.24554094	-5.05889
2.524	-0.24554094	-5.05889
2.458	0.52552716	-5.05889
2.315	0.6384265	-5.05889
1.954	-0.19128931	-5.05889
2.048	-0.24554094	-5.05889
2.162	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.847	6.5586304	-5.05889
2.418	-0.24554094	-5.05889
3.57	0.91989643	-1.93783
2.68	4.1280376	-5.05889
2.461	1.82763998	-5.05889
4.556	1.58305181	-5.05889
4.176	0.54163424	-5.05889
2.735	1.20673665	1.26173
2.258	0.93522548	-5.05889
1.954	-0.07160244	-5.05889
1.954	-0.24554094	-5.05889
1.954	0.43032752	-5.05889
2.44	0.10949892	-1.20336
1.979	1.6167009	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.498	0.26675112	2.25268
2.753	-0.24554094	-2.29863
2.16	0.09046251	-5.05889
2.162	0.2643268	-5.05889
5.855	-0.21816013	1.48651
1.954	0.52451454	-5.05889
2.129	0.28958362	-5.05889
2.899	0.93522548	-5.05889
4.047	0.46135302	0.76961
2.987	0.54663172	-5.05889
1.954	-0.24554094	-5.05889
2.046	0.52957057	-5.05889
2.073	1.73436906	-5.05889
1.954	-0.24554094	-5.05889
2.116	0.56053151	-5.05889
2.267	-0.24554094	-5.05889
2.1	1.28835234	-5.05889
2.206	1.14151746	-5.05889
2.128	-0.19628962	-5.05889
1.964	2.05751594	-5.05889
2.397	0.47084759	-5.05889
2.635	5.51351915	-5.05889
3.78	1.74135889	-2.78087
3.719	0.36733132	0.95294
1.954	0.99786284	-5.05889
2.313	0.47923518	-5.05889
1.954	-0.24554094	-5.05889
2.214	0.66440407	-5.05889
2.29	-0.24554094	-5.05889
4.977	0.70965983	1.26173
2.275	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.162	1.76341985	-5.05889
2.477	0.95565462	-5.05889
2.964	1.18574571	1.98446
1.954	1.23301032	-5.05889
1.973	1.0152688	-5.05889
2.656	5.12352961	-5.05889
2.123	0.26796176	-5.05889
3.099	0.84155813	-5.05889
2.162	1.77069775	-5.05889
2.289	0.94509785	-5.05889
1.954	-0.24554094	-5.05889
1.954	0.69533239	-5.05889
1.969	0.95715645	-5.05889
1.954	-0.24554094	-5.05889
3.522	0.52957057	0.24494
2.162	-0.15514042	-5.05889
1.954	0.75871632	0.37911
2.727	0.56546407	-5.05889
2.001	0.52957057	-5.05889
2.22	0.2237209	-5.05889
2.263	2.63978539	-5.05889
1.954	1.68718141	-5.05889
4.568	0.87292996	-1.40923
1.954	-0.24554094	-5.05889
1.954	0.11489131	-5.05889
3.966	5.6751949	-5.05889
2.478	-0.24554094	-5.05889
2.43	1.34910449	-5.05889
2.151	1.50304819	-5.05889
2.211	-0.24208979	-5.05889
2.088	0.72119805	-5.05889
2.525	0.59856193	-5.05889
1.955	-0.05032095	-5.05889
5.484	0.95189321	1.39443
1.954	1.76556422	-5.05889
2.676	4.83606043	-5.05889
1.954	-0.24554094	-5.05889
2.43	2.05576466	-5.05889
2.199	1.34681479	-5.05889
2.293	-0.24554094	-5.05889
1.954	-0.06549035	-1.20336
2.161	0.55161097	-5.05889
2.313	0.65518004	-5.05889
5.408	0.80782513	-1.64946
2.491	0.43248961	-5.05889
2.216	-0.24554094	-5.05889
2.112	0.52653908	-5.05889
2.162	0.52957057	-5.05889
2.506	0.52957057	-5.05889
2.239	0.50616264	-3.51042
5.455	0.43032752	1.94172
2.274	-0.24554094	-5.05889
2.183	-0.24554094	-5.05889
2.134	1.05087044	-5.05889
2.242	1.2954935	-5.05889
2.079	0.95865671	-5.05889
5.999	0.42816326	3.87765
4.003	2.4567955	-5.05889
3.273	1.04523289	1.98446
2.314	-0.24554094	-5.05889
4.195	0.66440407	-1.20336
2.347	1.5107389	-5.05889
2.072	0.51026061	-5.05889
1.954	0.80031346	1.15353
2.112	-0.18630628	-5.05889
1.954	-0.24554094	-5.05889
2.343	1.14415699	-5.05889
1.954	0.95189321	-5.05889
2.255	0.95865671	-5.05889
2.165	0.95865671	-1.93783
1.954	1.40740141	-5.05889
2.345	-0.16818101	-5.05889
2.274	0.99200662	-5.05889
1.966	-0.24554094	-5.05889
2.315	1.03317944	-5.05889
2.22	-0.24554094	-5.05889
2.44	0.48341024	-5.05889
4.397	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
4.956	0.20108235	4.78241
2.162	-0.08082094	-5.05889
2.048	0.09046251	-5.05889
2.239	-0.23692847	-5.05889
2.031	1.47081247	-5.05889
2.136	-0.11513257	-5.05889
2.315	0.95865671	-5.05889
5.532	1.77751418	-5.05889
2.475	0.81032008	-5.05889
2.003	0.58502546	-5.05889
3.357	-0.24554094	-5.05889
3.597	-0.24554094	-5.05889
5.402	0.24723906	3.60382
2.399	-0.24554094	-5.05889
2.371	1.9627524	-5.05889
2.269	0.07394423	-5.05889
3.323	-0.24554094	4.85905
1.954	-0.24554094	-5.05889
2.048	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.315	-0.20634252	-5.05889
1.954	1.11820652	-5.05889
1.954	-0.24554094	-5.05889
2.202	0.52957057	-5.05889
2.254	0.52957057	-5.05889
2.268	0.11757997	-5.05889
2.048	0.95865671	-5.05889
1.954	0.52957057	-5.05889
4.256	1.63980147	-5.05889
1.954	1.68037813	-5.05889
2.734	-0.24554094	-5.05889
2.521	0.08084928	-5.05889
2.315	0.53057965	-5.05889
3.738	1.05718646	-5.05889
2.073	0.39972614	-5.05889
1.954	-0.24554094	-5.05889
4.962	1.32138523	-1.40923
3.615	1.60477326	-0.86311
1.954	0.95865671	-5.05889
2.388	1.6685047	-5.05889
3.094	-0.20130731	2.85778
1.954	-0.09631588	-5.05889
2.234	0.52957057	-5.05889
2.143	-0.24554094	-2.78087
2.651	-0.12463376	-5.05889
2.301	-0.24554094	-5.05889
1.96	1.02604184	-5.05889
3.086	3.88664764	-5.05889
3.222	3.61751001	-5.05889
1.954	-0.24554094	-5.05889
2.083	1.53709199	-5.05889
4.685	-0.24554094	-0.35702
1.954	1.70248444	-5.05889
2.035	0.95865671	-5.05889
1.959	-0.24554094	-5.05889
1.954	0.45286156	-5.05889
1.954	0.52957057	-5.05889
3.178	0.52552716	1.45646
2.598	2.56713883	-5.05889
2.342	1.19595823	-0.58798
2.334	0.99347109	-5.05889
6.373	0.17808161	1.11558
2.25	0.00881022	-2.78087
2.392	0.51026061	-5.05889
2.551	1.22305764	-5.05889
2.159	1.69395277	-1.20336
2.189	-0.24554094	-5.05889
2.442	1.05368098	-5.05889
2.359	1.31436559	-5.05889
1.954	-0.24554094	-5.05889
6.06	0.95790677	2.94692
3.882	1.22679794	-1.02322
3.629	0.46769002	-5.05889
4.903	2.49219404	2.46374
2.042	0.52957057	-5.05889
2.6	0.51434799	-5.05889
1.954	1.02317689	-5.05889
4.483	0.78263289	1.48651
1.954	-0.24554094	-5.05889
2.336	0.65054627	-5.05889
2.134	0.53662038	-5.05889
2.265	1.34681479	-5.05889
2.311	1.1074264	-5.05889
4.14	3.97612526	-0.46788
3.283	3.57362895	-5.05889
6.072	-0.13579814	3.75958
1.954	1.32546094	-5.05889
5.383	-0.24554094	1.29606
4.522	1.54660038	4.79447
5.364	-0.23349783	-0.46788
2.061	0.52957057	-5.05889
5.286	1.09928811	8.08922
3.902	1.70337958	-1.02322
4.574	3.33036471	-5.05889
4.851	-0.16818101	3.26556
1.954	-0.24554094	-5.05889
1.954	0.67904131	-5.05889
1.954	-0.24554094	-5.05889
2.577	-0.24554094	-5.05889
2.256	-0.24554094	-5.05889
1.966	0.45923484	-5.05889
2.16	0.85612237	-5.05889
2.573	0.20866766	-5.05889
1.954	-0.24554094	-5.05889
2.537	-0.24554094	-5.05889
2.162	0.12294363	-5.05889
3.813	-0.24554094	-5.05889
1.954	2.042385	-5.05889
2.162	1.60381478	-5.05889
1.954	3.74732289	-5.05889
1.997	0.40853521	-5.05889
2.001	0.3662013	-5.05889
2.385	0.95865671	-5.05889
2.197	1.04946311	-5.05889
2.925	4.27964211	-5.05889
2.311	0.44645895	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.413	1.13887308	-5.05889
1.954	-0.24554094	-5.05889
2.484	0.58599651	-5.05889
2.158	1.3433734	-5.05889
2.162	1.47658361	-5.05889
3.088	-0.24554094	-5.05889
2.157	5.5257181	-5.05889
1.954	-0.24554094	-5.05889
2.546	-0.24554094	-5.05889
4.032	-0.24554094	3.62424
2.424	-0.24554094	-5.05889
2.17	1.40630235	-5.05889
4.805	2.6684912	1.80534
2.148	0.23118964	-5.05889
2.062	0.90907373	-5.05889
2.308	1.97058109	-5.05889
2.159	1.50920403	-5.05889
1.954	0.68267708	-5.05889
2.162	1.31260678	-5.05889
2.283	0.94206738	-5.05889
4.713	0.4041374	-3.51042
2.154	1.88833976	-5.05889
2.627	0.63561554	-5.05889
1.954	1.498414	-5.05889
2.213	1.70963008	-5.05889
2.314	0.72649161	-5.05889
2.585	3.64770587	-5.05889
2.315	5.30345198	-5.05889
2.159	1.39193785	-5.05889
2.133	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.162	1.34566857	-5.05889
2.996	0.95865671	-5.05889
2.11	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
3.541	2.4906393	-5.05889
1.954	-0.24554094	-5.05889
4.23	0.95339895	-5.05889
1.954	0.52147138	-5.05889
2.26	0.05863439	-5.05889
4.951	0.23861992	6.06159
1.954	2.12822063	-5.05889
3.205	1.31143305	2.64783
1.954	-0.24554094	-5.05889
1.954	0.8769027	-5.05889
2.162	-0.24554094	-5.05889
3.881	4.14221732	-5.05889
1.954	0.52957057	-5.05889
2.759	-0.24554094	-5.05889
2.6	1.82887098	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.162	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.513	0.94736653	-5.05889
1.954	0.06839629	-5.05889
5.169	0.52957057	2.55163
2.211	0.52957057	-5.05889
2.526	-0.24554094	-5.05889
2.101	-0.24554094	-5.05889
1.954	0.52957057	-0.35702
2.091	0.52957057	-5.05889
1.954	-0.24554094	-5.05889
3.556	5.56531079	-5.05889
2.192	0.52957057	-5.05889
2.4	0.26068145	-5.05889
1.954	-0.24554094	-5.05889
2.009	-0.24554094	-5.05889
1.96	0.69172752	-5.05889
2.331	-0.23349783	-5.05889
1.958	0.33880828	-5.05889
1.957	0.70787678	-5.05889
2.182	0.52957057	0.61499
1.954	-0.24554094	-5.05889
2.38	0.52957057	-5.05889
2.272	1.27456551	-5.05889
4.148	2.47132261	-5.05889
5.36	0.61387905	1.36238
2.151	1.04805442	-5.05889
1.954	-0.24554094	-5.05889
2.214	1.90438755	-5.05889
2.615	0.67904131	-5.05889
2.032	0.95339895	-5.05889
2.184	0.12695233	-5.05889
2.191	0.50308049	-5.05889
2.409	0.95865671	-5.05889
3.615	4.97793011	-5.05889
2.178	0.68901861	-5.05889
2.315	2.36784055	-1.93783
2.067	0.65054627	-5.05889
4.698	1.63230054	1.89768
2.507	0.79107928	-5.05889
4.39	-0.24554094	-5.05889
2.016	0.52957057	-5.05889
2.194	-0.24554094	-5.05889
2.001	1.12289761	-5.05889
2.092	0.74486932	-5.05889
5.872	1.61337109	4.58479
1.954	-0.24554094	-5.05889
3.257	-0.24554094	0.4418
2.345	-0.24554094	-5.05889
2.352	1.52042198	-5.05889
2.158	0.1612382	-5.05889
1.954	0.39308277	-5.05889
1.954	0.52957057	-5.05889
1.954	-0.24554094	-5.05889
2.043	-0.02786106	-5.05889
2.313	-0.23521213	-5.05889
3.455	0.70787678	-5.05889
3.491	-0.24554094	-5.05889
2.474	0.40303585	-5.05889
2.247	0.23118964	-5.05889
1.954	-0.24554094	-5.05889
1.954	0.52957057	-5.05889
4.835	-0.24554094	3.93869
1.954	-0.24554094	-5.05889
2.154	-0.19128931	-5.05889
2.018	-0.24554094	-5.05889
2.557	-0.24554094	-1.40923
5.698	0.52957057	4.00246
2.227	2.24226087	-5.05889
3.16	0.96389538	3.45981
2.042	0.0289474	-5.05889
2.318	1.15662926	-5.05889
2.721	1.72822506	-5.05889
1.954	-0.24554094	-5.05889
2.15	-0.16490984	-5.05889
2.161	-0.24554094	-5.05889
4.457	0.32142071	0.0169
1.954	1.52650429	-5.05889
1.961	0.33880828	-5.05889
2.244	0.73352048	-5.05889
2.046	-0.24554094	-5.05889
2.139	0.10949892	-5.05889
1.954	-0.24554094	-5.05889
2.424	0.6195806	-5.05889
1.972	1.63605588	-5.05889
1.954	0.06561293	-5.05889
2.224	-0.24554094	-5.05889
1.954	1.19659412	-5.05889
4.935	1.07735886	4.1364
2.139	-0.10412637	-5.05889
2.315	-0.15514042	-5.05889
2.162	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
1.96	-0.24554094	-5.05889
5.021	-0.1616459	-5.05889
1.954	-0.24554094	-5.05889
2.202	0.75353904	-5.05889
1.954	-0.24554094	-5.05889
1.954	1.62664447	-5.05889
1.963	0.1857885	-5.05889
2.318	2.24041187	-5.05889
1.976	-0.23178557	-5.05889
2.315	1.28656151	-5.05889
1.96	1.01814949	-5.05889
1.954	0.96762567	-5.05889
2.162	1.31846694	-5.05889
1.954	0.90907373	-5.05889
4.713	-0.11197936	-2.78087
1.954	-0.19128931	-5.05889
1.954	1.21930761	-5.05889
1.954	0.99640282	-5.05889
2.727	-0.24381434	-5.05889
1.954	0.62242388	-5.05889
2.053	0.07394423	-5.05889
2.184	1.15401246	-5.05889
2.159	0.43572509	-5.05889
2.789	4.09490316	-5.05889
4.852	-0.24554094	-0.15798
2.936	3.34521034	-5.05889
1.954	1.94620663	-5.05889
2.297	0.35028503	-5.05889
2.44	-0.24554094	-5.05889
2.162	0.35940137	-5.05889
2.274	1.64446982	-5.05889
1.954	-0.24554094	-5.05889
1.954	0.49068869	-1.64946
2.475	0.52957057	-5.05889
2.277	0.20487999	-5.05889
3.056	1.55058524	-5.05889
2.264	2.27062446	-5.05889
3.336	4.76457437	-3.51042
2.263	0.90051286	-5.05889
2.588	0.79023694	-5.05889
3.792	0.33880828	-2.29863
2.17	1.14019587	-5.05889
5.763	1.07459412	2.32097
1.954	-0.24554094	-5.05889
2.307	-0.24554094	-5.05889
2.778	0.52957057	-5.05889
2.862	1.35765867	-5.05889
3.476	1.28835234	-3.51042
2.166	0.95865671	-5.05889
3.173	1.09041952	-5.05889
1.959	1.38414348	-5.05889
2.755	0.51230524	-5.05889
1.954	0.95865671	-5.05889
2.27	1.33242121	-5.05889
2.392	0.62714871	-5.05889
2.33	0.89582179	-5.05889
5.564	-0.24554094	1.75686
2.379	0.96015541	-2.78087
1.956	0.92066638	-2.29863
2.305	2.03173023	-5.05889
2.162	0.52957057	-5.05889
2.162	0.52957057	-5.05889
2.162	0.83667025	-5.05889
2.38	1.57671052	-5.05889
2.175	-0.24554094	-5.05889
1.954	-0.21985629	-5.05889
2.217	0.52552716	-5.05889
1.954	0.52957057	-5.05889
3.443	5.471867	-5.05889
1.954	0.52957057	-5.05889
2.159	0.80865726	-5.05889
2.599	1.54809599	-1.02322
1.954	-0.24554094	-5.05889
1.954	-0.24554094	-5.05889
2.275	3.9930674	0.90924
2.102	-0.24554094	-5.05889
4.463	1.38525954	-5.05889
5.738	-0.24554094	-0.719
4.633	3.14016177	-5.05889
2.588	0.59374239	-5.05889
1.954	-0.24554094	-5.05889
3.582	3.79449899	0.71989
1.954	2.08078367	-5.05889
1.954	1.90438755	-5.05889
2.247	1.70472125	-5.05889
1.954	0.89032953	-5.05889
2.739	0.49999276	-5.05889
2.203	1.74657912	-5.05889
1.957	0.70965983	-5.05889
1.954	1.87885851	-5.05889
2.162	1.18510502	-5.05889
1.954	0.53360268	-5.05889
2.263	1.9694653	-5.05889
2.28	0.51026061	-5.05889
2.167	0.95865671	-5.05889
2.402	-0.24554094	-5.05889
2.162	0.52957057	-0.15798
2.957	3.90690016	-2.29863
2.162	-0.24554094	-5.05889
2.333	-0.24554094	-5.05889
1.965	1.74092301	-5.05889
2.199	1.32080204	-5.05889
2.279	0.93064611	-5.05889
2.339	1.40849963	-5.05889
4.032	0.52957057	-5.05889
2.162	1.12423513	-5.05889
2.438	-0.24554094	-5.05889
2.291	0.3662013	-5.05889
1.954	1.42920858	-5.05889
2.139	0.52957057	-5.05889
2.466	-0.24554094	-5.05889
2.266	-0.18630628	-5.05889
1.954	-0.21816013	-5.05889
5.298	-0.19128931	4.52813
3.058	2.21834704	-5.05889
2.061	-0.02637629	-5.05889
2.154	1.19149914	-5.05889
2.394	1.30613941	-5.05889
4.723	0.53360268	0.90924
2.122	0.52957057	-5.05889
2.55	0.40633798	-0.86311
2.344	0.62620498	-5.05889
2.459	5.38815163	-5.05889
2.352	-0.23864687	-5.05889
2.225	1.50150511	-5.05889
1.954	0.84723966	-5.05889
2.816	1.03104186	-5.05889
3.882	-0.24554094	-5.05889
1.954	1.05928568	-5.05889
2.244	1.03104186	-5.05889
1.954	-0.24554094	-5.05889
2.022	0.28958362	-5.05889
1.954	-0.24554094	-5.05889
2.351	0.19600197	-5.05889
2.197	1.20547351	-5.05889
2.083	2.46790272	-5.05889
1.954	1.58839178	-5.05889
2.16	2.38997409	-5.05889
2.05	1.15270228	-5.05889
2.285	1.10674996	-5.05889
1.994	2.04909034	-5.05889
4.693	-0.24554094	2.37014
2.149	0.27520551	-5.05889
2.386	0.77498854	-5.05889
3.74	1.06696365	1.07661
2.282	0.5235002	-5.05889
2.19	2.78597722	-5.05889
